Order Item ID,Order ID,date,Order Time,qty,prod_code,Customer ID,RegCode,Gross Sales,Discount %,Gross Profit,Purchase Price,Net Tot Sales,Discount,Net Tot Profit
48877,19551,2015-10-02,10:28:00,5,Fo-Ca-NMF5RS,11840,EU-SE-SPAIN,500,0.03,245,255, 2.425, 75, 1.150
48927,19573,2016-07-15,10:15:00,5,Fo-Ca-NMF5RS,1831,EU-WE-FRANCE,500,0.02,245,255, 2.450, 50, 1.175
49055,19621,2015-05-13,21:32:00,5,Fo-Ca-NMF5RS,3932,EU-WE-GERMANY,500,0.01,245,255, 2.475, 25, 1.200
49189,19678,2015-10-15,05:43:00,5,Fo-Ca-NMF5RS,7141,EU-SE-PORTUGA,500,0,245,255, 2.500, 0, 1.225
49239,19695,2015-10-15,11:41:00,5,Fo-Ca-NMF5RS,8184,EU-WE-FRANCE,500,0.25,245,255, 1.875, 625, 600
49487,19801,2017-09-27,17:31:00,5,Fo-Ca-NMF5RS,8,EU-WE-FRANCE,500,0.16,245,255, 2.100, 400, 825
49567,19831,2016-07-30,03:44:00,5,Fo-Ca-NMF5RS,9570,EU-SE-SPAIN,500,0.13,245,255, 2.175, 325, 900
49609,19853,2015-10-17,19:02:00,5,Fo-Ca-NMF5RS,5414,EU-NE-FINLAND,500,0.1,245,255, 2.250, 250, 975
49758,19908,2015-10-18,14:18:00,5,Fo-Ca-NMF5RS,11433,EU-NE-UNITED,500,0.09,245,255, 2.275, 225, 1.000
49830,19935,2015-10-18,23:46:00,5,Fo-Ca-NMF5RS,11895,EU-NE-SWEDEN,500,0.04,245,255, 2.400, 100, 1.125
49832,19936,2015-10-19,00:07:00,5,Fo-Ca-NMF5RS,10235,EU-NE-SWEDEN,500,0.03,245,255, 2.425, 75, 1.150
49868,19951,2015-10-19,05:22:00,5,Fo-Ca-NMF5RS,5169,EU-WE-FRANCE,500,0.02,245,255, 2.450, 50, 1.175
49869,19951,2015-10-19,05:22:00,5,Fo-Ca-NMF5RS,5169,EU-WE-FRANCE,500,0.01,245,255, 2.475, 25, 1.200
49943,19978,2016-08-09,15:38:00,5,Fo-Ca-NMF5RS,1496,EU-SE-ITALY,500,0,245,255, 2.500, 0, 1.225
49963,19986,2015-10-19,17:38:00,5,Fo-Ca-NMF5RS,3573,EU-WE-FRANCE,500,0.25,245,255, 1.875, 625, 600
52519,21016,2015-11-03,18:29:00,5,Fo-Ca-NMF5RS,3153,PA-SA-INDIA,500,0.02,245,255, 2.450, 50, 1.175
52583,21035,2015-11-04,01:08:00,5,Fo-Ca-NMF5RS,3956,PA-EA-CHINA,500,0,245,255, 2.500, 0, 1.225
52674,21065,2015-11-04,11:39:00,5,Fo-Ca-NMF5RS,4781,PA-SA-SINGAPO,500,0.2,245,255, 2.000, 500, 725
53235,21286,2015-11-07,17:05:00,5,Fo-Ca-NMF5RS,9660,PA-O-AUSTRAL,500,0.06,245,255, 2.350, 150, 1.075
53255,21296,2015-11-07,20:35:00,5,Fo-Ca-NMF5RS,1592,PA-O-AUSTRAL,500,0.04,245,255, 2.400, 100, 1.125
53429,21366,2015-11-08,21:06:00,5,Fo-Ca-NMF5RS,9953,PA-O-AUSTRAL,500,0.03,245,255, 2.425, 75, 1.150
53811,21523,2015-11-11,04:06:00,5,Fo-Ca-NMF5RS,8988,PA-SA-PHILIPP,500,0.01,245,255, 2.475, 25, 1.200
53852,21541,2015-01-18,06:27:00,5,Fo-Ca-NMF5RS,11185,PA-O-AUSTRAL,500,0,245,255, 2.500, 0, 1.225
53855,21541,2015-01-12,19:25:00,5,Fo-Ca-NMF5RS,11185,PA-O-AUSTRAL,500,0.25,245,255, 1.875, 625, 600
54008,21603,2015-11-12,08:08:00,5,Fo-Ca-NMF5RS,6536,PA-O-AUSTRAL,500,0.2,245,255, 2.000, 500, 725
54539,21808,2015-11-15,07:57:00,5,Fo-Ca-NMF5RS,11471,PA-O-AUSTRAL,500,0.15,245,255, 2.125, 375, 850
54665,21861,2015-11-16,02:31:00,5,Fo-Ca-NMF5RS,8223,PA-EA-CHINA,500,0.12,245,255, 2.200, 300, 925
54848,21926,2015-11-17,01:18:00,5,Fo-Ca-NMF5RS,6303,PA-SA-INDIA,500,0.1,245,255, 2.250, 250, 975
54900,21946,2015-11-17,08:18:00,5,Fo-Ca-NMF5RS,762,PA-O-AUSTRAL,500,0.09,245,255, 2.275, 225, 1.000
54930,21961,2015-11-17,13:33:00,5,Fo-Ca-NMF5RS,4487,PA-O-AUSTRAL,500,0.07,245,255, 2.325, 175, 1.050
58501,23378,2015-12-08,06:00:00,5,Fo-Ca-NMF5RS,2095,PA-SA-INDONES,500,0.15,245,255, 2.125, 375, 850
59121,23631,2015-12-11,22:38:00,5,Fo-Ca-NMF5RS,3366,PA-EA-CHINA,500,0.07,245,255, 2.325, 175, 1.050
59583,23811,2015-12-14,13:42:00,5,Fo-Ca-NMF5RS,4176,PA-O-AUSTRAL,500,0.25,245,255, 1.875, 625, 600
59709,23853,2015-12-15,04:25:00,5,Fo-Ca-NMF5RS,12008,PA-O-PAPUA N,500,0.2,245,255, 2.000, 500, 725
59714,23855,2015-08-30,18:45:00,5,Fo-Ca-NMF5RS,7123,PA-EA-CHINA,500,0.18,245,255, 2.050, 450, 775
59793,23886,2015-12-15,15:58:00,5,Fo-Ca-NMF5RS,5243,PA-SA-PHILIPP,500,0.17,245,255, 2.075, 425, 800
59877,23923,2015-03-31,23:52:00,5,Fo-Ca-NMF5RS,6724,PA-SA-INDONES,500,0.15,245,255, 2.125, 375, 850
59916,23936,2015-12-16,09:29:00,5,Fo-Ca-NMF5RS,2148,PA-SA-SINGAPO,500,0.13,245,255, 2.175, 325, 900
59935,23941,2015-12-16,11:14:00,5,Fo-Ca-NMF5RS,3289,PA-O-AUSTRAL,500,0.1,245,255, 2.250, 250, 975
59947,23946,2015-12-16,13:00:00,5,Fo-Ca-NMF5RS,1059,PA-O-AUSTRAL,500,0.09,245,255, 2.275, 225, 1.000
59989,23963,2015-12-16,18:57:00,5,Fo-Ca-NMF5RS,462,PA-EA-CHINA,500,0.07,245,255, 2.325, 175, 1.050
62688,25016,2016-01-01,03:52:00,5,Fo-Ca-NMF5RS,3352,PA-SA-VIETNAM,500,0.15,245,255, 2.125, 375, 850
62715,25026,2015-04-30,07:21:00,5,Fo-Ca-NMF5RS,4518,PA-O-AUSTRAL,500,0.13,245,255, 2.175, 325, 900
62808,25065,2016-01-01,21:02:00,5,Fo-Ca-NMF5RS,9118,PA-SA-VIETNAM,500,0.1,245,255, 2.250, 250, 975
63281,25253,2016-01-04,14:54:00,5,Fo-Ca-NMF5RS,679,PA-EA-CHINA,500,0.04,245,255, 2.400, 100, 1.125
63463,25338,2016-01-05,20:40:00,5,Fo-Ca-NMF5RS,1109,PA-SA-PHILIPP,500,0,245,255, 2.500, 0, 1.225
63949,25525,2015-11-22,03:13:00,5,Fo-Ca-NMF5RS,10192,PA-EA-CHINA,500,0.16,245,255, 2.100, 400, 825
64113,25593,2016-01-09,14:01:00,5,Fo-Ca-NMF5RS,7377,PA-SA-MALAYSI,500,0.1,245,255, 2.250, 250, 975
64111,25593,2016-01-09,14:01:00,5,Fo-Ca-NMF5RS,7377,PA-SA-MALAYSI,500,0.12,245,255, 2.200, 300, 925
64240,25651,2016-01-10,10:20:00,5,Fo-Ca-NMF5RS,7426,PA-SA-MALAYSI,500,0.07,245,255, 2.325, 175, 1.050
64738,25868,2016-01-13,14:21:00,5,Fo-Ca-NMF5RS,10591,PA-EA-CHINA,500,0,245,255, 2.500, 0, 1.225
64865,25913,2016-01-14,06:07:00,5,Fo-Ca-NMF5RS,9382,PA-SA-INDONES,500,0.18,245,255, 2.050, 450, 775
64870,25915,2016-10-23,10:27:00,5,Fo-Ca-NMF5RS,2963,PA-SA-THAILAN,500,0.17,245,255, 2.075, 425, 800
64873,25916,2016-01-14,07:10:00,5,Fo-Ca-NMF5RS,3219,PA-SA-INDIA,500,0.16,245,255, 2.100, 400, 825
64956,25948,2016-01-14,18:23:00,5,Fo-Ca-NMF5RS,3800,PA-SA-INDONES,500,0.13,245,255, 2.175, 325, 900
64974,25958,2016-01-14,21:53:00,5,Fo-Ca-NMF5RS,11124,PA-SA-INDONES,500,0.12,245,255, 2.200, 300, 925
67714,27031,2016-01-30,13:48:00,5,Fo-Ca-NMF5RS,6781,PA-O-AUSTRAL,500,0.16,245,255, 2.100, 400, 825
67735,27036,2016-01-30,15:33:00,5,Fo-Ca-NMF5RS,8193,PA-O-AUSTRAL,500,0.15,245,255, 2.125, 375, 850
67822,27066,2016-01-31,02:04:00,5,Fo-Ca-NMF5RS,2994,PA-SA-INDONES,500,0.13,245,255, 2.175, 325, 900
68178,27215,2016-02-02,06:16:00,5,Fo-Ca-NMF5RS,495,PA-SA-VIETNAM,500,0.05,245,255, 2.375, 125, 1.100
68349,27288,2016-02-03,07:51:00,5,Fo-Ca-NMF5RS,11285,PA-SA-INDIA,500,0.04,245,255, 2.400, 100, 1.125
68578,27383,2016-02-04,17:08:00,5,Fo-Ca-NMF5RS,12147,PA-EA-SOUTH K,500,0.25,245,255, 1.875, 625, 600
68607,27396,2016-02-04,21:41:00,5,Fo-Ca-NMF5RS,10554,PA-SA-VIETNAM,500,0.2,245,255, 2.000, 500, 725
68862,27513,2016-02-06,14:40:00,5,Fo-Ca-NMF5RS,2595,PA-EA-CHINA,500,0.15,245,255, 2.125, 375, 850
69609,27805,2016-02-10,20:58:00,5,Fo-Ca-NMF5RS,18,PA-SA-CAMBODI,500,0.09,245,255, 2.275, 225, 1.000
69908,27931,2016-02-12,17:07:00,5,Fo-Ca-NMF5RS,2790,PA-SA-BANGLAD,500,0.05,245,255, 2.375, 125, 1.100
72603,29018,2016-02-28,13:56:00,5,Fo-Ca-NMF5RS,8447,PA-O-AUSTRAL,500,0.05,245,255, 2.375, 125, 1.100
72729,29068,2016-02-29,07:27:00,5,Fo-Ca-NMF5RS,10703,PA-EA-CHINA,500,0.25,245,255, 1.875, 625, 600
73078,29211,2015-11-29,12:50:00,5,Fo-Ca-NMF5RS,7829,PA-SA-INDONES,500,0.1,245,255, 2.250, 250, 975
73226,29273,2016-03-03,07:17:00,5,Fo-Ca-NMF5RS,8417,PA-SA-INDIA,500,0.06,245,255, 2.350, 150, 1.075
73351,29316,2016-03-03,22:21:00,5,Fo-Ca-NMF5RS,8016,PA-SA-INDIA,500,0.04,245,255, 2.400, 100, 1.125
73423,29348,2016-03-04,09:33:00,5,Fo-Ca-NMF5RS,3567,PA-O-AUSTRAL,500,0.02,245,255, 2.450, 50, 1.175
73540,29391,2016-03-05,00:37:00,5,Fo-Ca-NMF5RS,9435,PA-SA-PAKISTA,500,0.01,245,255, 2.475, 25, 1.200
73875,29521,2016-03-06,22:10:00,5,Fo-Ca-NMF5RS,3147,PA-O-AUSTRAL,500,0.17,245,255, 2.075, 425, 800
77544,31023,2016-03-28,20:23:00,5,Fo-Ca-NMF5RS,5190,PA-O-AUSTRAL,500,0.06,245,255, 2.350, 150, 1.075
77649,31068,2016-03-29,12:09:00,5,Fo-Ca-NMF5RS,4159,PA-O-NEW ZEA,500,0.05,245,255, 2.375, 125, 1.100
78005,31216,2016-03-10,23:12:00,5,Fo-Ca-NMF5RS,7900,PA-O-NEW ZEA,500,0.13,245,255, 2.175, 325, 900
78006,31216,2016-03-23,05:51:00,5,Fo-Ca-NMF5RS,7900,PA-O-NEW ZEA,500,0.12,245,255, 2.200, 300, 925
78081,31241,2016-04-01,00:45:00,5,Fo-Ca-NMF5RS,11388,PA-O-NEW ZEA,500,0.09,245,255, 2.275, 225, 1.000
78213,31291,2016-04-01,18:16:00,5,Fo-Ca-NMF5RS,7248,PA-O-NEW ZEA,500,0.06,245,255, 2.350, 150, 1.075
78812,31543,2016-04-05,10:34:00,5,Fo-Ca-NMF5RS,8293,NO-UC-UNITED,500,0.03,245,255, 2.425, 75, 1.150
78819,31545,2016-04-05,11:16:00,5,Fo-Ca-NMF5RS,8529,NO-UC-UNITED,500,0.02,245,255, 2.450, 50, 1.175
78871,31566,2016-04-05,18:37:00,5,Fo-Ca-NMF5RS,3480,NO-EoU-UNITED,500,0.01,245,255, 2.475, 25, 1.200
78991,31608,2016-04-06,09:20:00,5,Fo-Ca-NMF5RS,12340,NO-WoU-UNITED,500,0.18,245,255, 2.050, 450, 775
79000,31613,2016-04-06,11:05:00,5,Fo-Ca-NMF5RS,3000,NO-EoU-UNITED,500,0.17,245,255, 2.075, 425, 800
79043,31633,2016-04-06,18:05:00,5,Fo-Ca-NMF5RS,5917,NO-WoU-UNITED,500,0.16,245,255, 2.100, 400, 825
79480,31808,2016-04-09,07:24:00,5,Fo-Ca-NMF5RS,3833,NO-UC-UNITED,500,0.07,245,255, 2.325, 175, 1.050
79492,31815,2016-04-09,09:51:00,5,Fo-Ca-NMF5RS,7814,NO-WoU-UNITED,500,0.06,245,255, 2.350, 150, 1.075
79551,31838,2016-04-09,17:55:00,5,Fo-Ca-NMF5RS,3021,NO-WoU-UNITED,500,0.04,245,255, 2.400, 100, 1.125
79655,31875,2016-11-05,07:06:00,5,Fo-Ca-NMF5RS,9312,NO-UC-UNITED,500,0.02,245,255, 2.450, 50, 1.175
79685,31888,2016-04-10,11:26:00,5,Fo-Ca-NMF5RS,5216,NO-WoU-UNITED,500,0.01,245,255, 2.475, 25, 1.200
79816,31935,2016-04-11,03:54:00,5,Fo-Ca-NMF5RS,10099,NO-WoU-UNITED,500,0.25,245,255, 1.875, 625, 600
79819,31936,2016-04-11,04:15:00,5,Fo-Ca-NMF5RS,4700,NO-WoU-UNITED,500,0.2,245,255, 2.000, 500, 725
79844,31943,2016-04-11,06:42:00,5,Fo-Ca-NMF5RS,7655,NO-WoU-UNITED,500,0.18,245,255, 2.050, 450, 775
82699,33081,2016-04-27,21:23:00,5,Fo-Ca-NMF5RS,1288,NO-UC-UNITED,500,0.16,245,255, 2.100, 400, 825
83000,33208,2016-04-29,17:53:00,5,Fo-Ca-NMF5RS,2595,NO-UC-UNITED,500,0.09,245,255, 2.275, 225, 1.000
83243,33325,2016-05-01,10:52:00,5,Fo-Ca-NMF5RS,4322,NO-EoU-UNITED,500,0.07,245,255, 2.325, 175, 1.050
83322,33358,2016-05-01,22:26:00,5,Fo-Ca-NMF5RS,1711,NO-WoU-UNITED,500,0.06,245,255, 2.350, 150, 1.075
83719,33536,2016-05-04,12:48:00,5,Fo-Ca-NMF5RS,2211,NO-WoU-UNITED,500,0.25,245,255, 1.875, 625, 600
83929,33621,2016-05-05,18:35:00,5,Fo-Ca-NMF5RS,4941,NO-SoU-UNITED,500,0.18,245,255, 2.050, 450, 775
84453,33833,2016-11-15,03:56:00,5,Fo-Ca-NMF5RS,4514,NO-EoU-UNITED,500,0.13,245,255, 2.175, 325, 900
87459,35015,2016-05-26,02:57:00,5,Fo-Ca-NMF5RS,5510,NO-SoU-UNITED,500,0.18,245,255, 2.050, 450, 775
87471,35021,2016-01-19,08:02:00,5,Fo-Ca-NMF5RS,438,NO-UC-UNITED,500,0.17,245,255, 2.075, 425, 800
87618,35083,2016-05-27,02:47:00,5,Fo-Ca-NMF5RS,2518,NO-WoU-UNITED,500,0.15,245,255, 2.125, 375, 850
87633,35091,2016-05-27,05:35:00,5,Fo-Ca-NMF5RS,2424,NO-WoU-UNITED,500,0.13,245,255, 2.175, 325, 900
87988,35231,2016-05-29,06:38:00,5,Fo-Ca-NMF5RS,9887,NO-WoU-UNITED,500,0.1,245,255, 2.250, 250, 975
88198,35315,2016-05-30,12:04:00,5,Fo-Ca-NMF5RS,11025,NO-SoU-UNITED,500,0.05,245,255, 2.375, 125, 1.100
88202,35316,2016-05-30,12:25:00,5,Fo-Ca-NMF5RS,11888,NO-SoU-UNITED,500,0.04,245,255, 2.400, 100, 1.125
88379,35383,2016-05-31,11:53:00,5,Fo-Ca-NMF5RS,1092,NO-WoU-UNITED,500,0.03,245,255, 2.425, 75, 1.150
88684,35508,2016-06-02,07:41:00,5,Fo-Ca-NMF5RS,7217,NO-SoU-UNITED,500,0,245,255, 2.500, 0, 1.225
88706,35518,2016-06-02,11:11:00,5,Fo-Ca-NMF5RS,6594,NO-WoU-UNITED,500,0.25,245,255, 1.875, 625, 600
88752,35536,2016-06-02,17:29:00,5,Fo-Ca-NMF5RS,4918,NO-UC-UNITED,500,0.2,245,255, 2.000, 500, 725
88890,35598,2016-11-16,10:04:00,5,Fo-Ca-NMF5RS,2174,NO-SoU-UNITED,500,0.18,245,255, 2.050, 450, 775
89000,35638,2016-06-04,05:13:00,5,Fo-Ca-NMF5RS,10422,NO-SoU-UNITED,500,0.16,245,255, 2.100, 400, 825
88999,35638,2016-06-04,05:13:00,5,Fo-Ca-NMF5RS,10422,NO-SoU-UNITED,500,0.17,245,255, 2.075, 425, 800
89079,35668,2015-07-05,17:47:00,5,Fo-Ca-NMF5RS,5524,NO-UC-UNITED,500,0.15,245,255, 2.125, 375, 850
89143,35691,2016-02-22,05:53:00,5,Fo-Ca-NMF5RS,3280,NO-EoU-UNITED,500,0.13,245,255, 2.175, 325, 900
89670,35905,2016-06-08,02:46:00,5,Fo-Ca-NMF5RS,7687,NO-EoU-UNITED,500,0.09,245,255, 2.275, 225, 1.000
92498,37071,2016-06-25,03:16:00,5,Fo-Ca-NMF5RS,11305,NO-WoU-UNITED,500,0.04,245,255, 2.400, 100, 1.125
93117,37295,2016-06-28,09:44:00,5,Fo-Ca-NMF5RS,10114,NO-WoU-UNITED,500,0.13,245,255, 2.175, 325, 900
93233,37346,2016-06-29,03:37:00,5,Fo-Ca-NMF5RS,1744,NO-UC-UNITED,500,0.12,245,255, 2.200, 300, 925
93276,37366,2016-06-29,10:37:00,5,Fo-Ca-NMF5RS,1477,NO-WoU-UNITED,500,0.07,245,255, 2.325, 175, 1.050
93635,37513,2016-07-01,14:07:00,5,Fo-Ca-NMF5RS,8382,NO-EoU-UNITED,500,0.03,245,255, 2.425, 75, 1.150
93789,37578,2016-07-02,12:53:00,5,Fo-Ca-NMF5RS,1646,NO-EoU-UNITED,500,0,245,255, 2.500, 0, 1.225
94329,37801,2016-05-02,13:30:00,5,Fo-Ca-NMF5RS,10419,NO-EoU-UNITED,500,0.15,245,255, 2.125, 375, 850
94342,37806,2016-07-05,20:46:00,5,Fo-Ca-NMF5RS,10382,NO-EoU-UNITED,500,0.13,245,255, 2.175, 325, 900
94349,37808,2016-07-05,21:28:00,5,Fo-Ca-NMF5RS,11576,NO-WoU-UNITED,500,0.12,245,255, 2.200, 300, 925
94501,37865,2016-07-06,17:26:00,5,Fo-Ca-NMF5RS,7078,NO-UC-UNITED,500,0.09,245,255, 2.275, 225, 1.000
94671,37925,2016-07-07,14:27:00,5,Fo-Ca-NMF5RS,4120,NO-EoU-UNITED,500,0.07,245,255, 2.325, 175, 1.050
94675,37926,2016-07-07,14:49:00,5,Fo-Ca-NMF5RS,2417,NO-SoU-UNITED,500,0.06,245,255, 2.350, 150, 1.075
94689,37931,2016-07-07,16:34:00,5,Fo-Ca-NMF5RS,3979,NO-SoU-UNITED,500,0.05,245,255, 2.375, 125, 1.100
94844,37993,2016-07-08,14:17:00,5,Fo-Ca-NMF5RS,11078,NO-EoU-UNITED,500,0.03,245,255, 2.425, 75, 1.150
94861,37998,2016-07-08,16:02:00,5,Fo-Ca-NMF5RS,4154,NO-SoU-UNITED,500,0.02,245,255, 2.450, 50, 1.175
97422,39025,2016-07-23,15:50:00,5,Fo-Ca-NMF5RS,7830,NO-UC-UNITED,500,0.01,245,255, 2.475, 25, 1.200
97429,39028,2016-07-23,16:53:00,5,Fo-Ca-NMF5RS,10447,NO-UC-UNITED,500,0,245,255, 2.500, 0, 1.225
97444,39036,2016-07-23,19:41:00,5,Fo-Ca-NMF5RS,7007,NO-WoU-UNITED,500,0.25,245,255, 1.875, 625, 600
97484,39055,2016-07-24,02:21:00,5,Fo-Ca-NMF5RS,3874,NO-EoU-UNITED,500,0.2,245,255, 2.000, 500, 725
97963,39245,2016-07-26,20:55:00,5,Fo-Ca-NMF5RS,4218,NO-UC-UNITED,500,0.15,245,255, 2.125, 375, 850
98047,39273,2016-07-27,06:43:00,5,Fo-Ca-NMF5RS,7514,NO-EoU-UNITED,500,0.12,245,255, 2.200, 300, 925
98107,39295,2016-07-27,14:26:00,5,Fo-Ca-NMF5RS,2845,NO-WoU-UNITED,500,0.1,245,255, 2.250, 250, 975
98205,39336,2016-07-28,04:48:00,5,Fo-Ca-NMF5RS,11139,NO-WoU-UNITED,500,0.07,245,255, 2.325, 175, 1.050
98653,39516,2016-07-30,19:51:00,5,Fo-Ca-NMF5RS,6854,NO-UC-UNITED,500,0.25,245,255, 1.875, 625, 600
98699,39536,2016-07-31,02:52:00,5,Fo-Ca-NMF5RS,4962,NO-SoU-UNITED,500,0.18,245,255, 2.050, 450, 775
98728,39551,2016-07-31,08:07:00,5,Fo-Ca-NMF5RS,2922,NO-WoU-UNITED,500,0.16,245,255, 2.100, 400, 825
98864,39606,2016-08-01,03:23:00,5,Fo-Ca-NMF5RS,8744,NO-UC-UNITED,500,0.13,245,255, 2.175, 325, 900
99041,39696,2016-03-06,11:39:00,5,Fo-Ca-NMF5RS,1915,NO-WoU-UNITED,500,0.1,245,255, 2.250, 250, 975
99332,39808,2016-08-04,02:09:00,5,Fo-Ca-NMF5RS,5454,NO-EoU-UNITED,500,0.06,245,255, 2.350, 150, 1.075
99474,39875,2016-08-05,01:38:00,5,Fo-Ca-NMF5RS,1602,NO-UC-UNITED,500,0.05,245,255, 2.375, 125, 1.100
99672,39948,2016-05-26,05:03:00,5,Fo-Ca-NMF5RS,6472,NO-WoU-UNITED,500,0.03,245,255, 2.425, 75, 1.150
99740,39975,2016-08-06,12:40:00,5,Fo-Ca-NMF5RS,7310,NO-UC-UNITED,500,0.01,245,255, 2.475, 25, 1.200
99743,39976,2016-08-06,13:01:00,5,Fo-Ca-NMF5RS,7426,NO-UC-UNITED,500,0,245,255, 2.500, 0, 1.225
102890,41223,2016-08-24,17:54:00,5,Fo-Ca-NMF5RS,4007,NO-EoU-UNITED,500,0.13,245,255, 2.175, 325, 900
102940,41241,2016-08-25,00:12:00,5,Fo-Ca-NMF5RS,7703,NO-WoU-UNITED,500,0.12,245,255, 2.200, 300, 925
102974,41253,2016-08-25,04:24:00,5,Fo-Ca-NMF5RS,1448,NO-EoU-UNITED,500,0.1,245,255, 2.250, 250, 975
103118,41305,2016-08-25,22:37:00,5,Fo-Ca-NMF5RS,6194,AF-NA-MOROCCO,500,0.05,245,255, 2.375, 125, 1.100
103162,41325,2016-08-26,05:38:00,5,Fo-Ca-NMF5RS,5679,PA-WA-TURKEY,500,0.04,245,255, 2.400, 100, 1.125
103296,41385,2016-08-27,02:39:00,5,Fo-Ca-NMF5RS,3527,NO-C-CANADA,500,0.02,245,255, 2.450, 50, 1.175
103322,41398,2016-08-27,07:12:00,5,Fo-Ca-NMF5RS,11884,AF-EA-TANZANI,500,0.01,245,255, 2.475, 25, 1.200
103610,41511,2016-08-28,22:48:00,5,Fo-Ca-NMF5RS,1757,AF-EA-ZAMBIA,500,0.18,245,255, 2.050, 450, 775
103800,41583,2016-08-30,00:01:00,5,Fo-Ca-NMF5RS,5236,AF-EA-KENYA,500,0.16,245,255, 2.100, 400, 825
103950,41643,2016-08-30,21:02:00,5,Fo-Ca-NMF5RS,12435,AF-NA-MOROCCO,500,0.1,245,255, 2.250, 250, 975
104019,41668,2016-08-31,05:48:00,5,Fo-Ca-NMF5RS,4473,PA-SA-IRAN,500,0.06,245,255, 2.350, 150, 1.075
104058,41685,2016-03-30,02:31:00,5,Fo-Ca-NMF5RS,285,AF-EA-ZAMBIA,500,0.04,245,255, 2.400, 100, 1.125
104087,41696,2016-03-31,16:00:00,5,Fo-Ca-NMF5RS,2975,AF-SA-SOUTH A,500,0.03,245,255, 2.425, 75, 1.150
104560,41891,2016-09-03,11:55:00,5,Fo-Ca-NMF5RS,704,AF-CA-CAMEROO,500,0,245,255, 2.500, 0, 1.225
107593,43071,2016-09-20,17:20:00,5,Fo-Ca-NMF5RS,4595,PA-WA-TURKEY,500,0.07,245,255, 2.325, 175, 1.050
107950,43213,2016-09-22,19:05:00,5,Fo-Ca-NMF5RS,1704,AF-CA-CONGO [,500,0.03,245,255, 2.425, 75, 1.150
108091,43271,2016-09-23,15:24:00,5,Fo-Ca-NMF5RS,10296,AF-SA-SOUTH A,500,0,245,255, 2.500, 0, 1.225
108130,43281,2016-09-23,18:54:00,5,Fo-Ca-NMF5RS,1057,AF-WA-NIGERIA,500,0.25,245,255, 1.875, 625, 600
108179,43303,2016-09-24,02:37:00,5,Fo-Ca-NMF5RS,2904,AF-SA-SOUTH A,500,0.2,245,255, 2.000, 500, 725
108346,43373,2016-09-25,03:08:00,5,Fo-Ca-NMF5RS,7356,PA-CA-UZBEKIS,500,0.17,245,255, 2.075, 425, 800
108682,43511,2016-09-27,03:29:00,5,Fo-Ca-NMF5RS,9031,PA-WA-TURKEY,500,0.09,245,255, 2.275, 225, 1.000
108754,43546,2016-09-27,15:45:00,5,Fo-Ca-NMF5RS,10782,AF-SA-SOUTH A,500,0.07,245,255, 2.325, 175, 1.050
108816,43576,2016-09-28,02:15:00,5,Fo-Ca-NMF5RS,10311,PA-WA-TURKEY,500,0.06,245,255, 2.350, 150, 1.075
109128,43693,2016-09-29,19:15:00,5,Fo-Ca-NMF5RS,7661,AF-EA-KENYA,500,0.05,245,255, 2.375, 125, 1.100
109437,43816,2016-10-01,14:20:00,5,Fo-Ca-NMF5RS,6245,AF-WA-NIGERIA,500,0,245,255, 2.500, 0, 1.225
109510,43848,2016-10-02,01:33:00,5,Fo-Ca-NMF5RS,3020,EU-EE-UKRAINE,500,0.2,245,255, 2.000, 500, 725
109579,43875,2016-10-02,11:00:00,5,Fo-Ca-NMF5RS,4945,AF-NA-ALGERIA,500,0.18,245,255, 2.050, 450, 775
109697,43918,2016-10-03,02:04:00,5,Fo-Ca-NMF5RS,6282,AF-WA-CÔTE D',500,0.17,245,255, 2.075, 425, 800
109749,43938,2016-10-03,09:05:00,5,Fo-Ca-NMF5RS,5402,PA-SA-IRAN,500,0.16,245,255, 2.100, 400, 825
109813,43965,2016-10-03,18:32:00,5,Fo-Ca-NMF5RS,8336,EU-EE-ROMANIA,500,0.15,245,255, 2.125, 375, 850
112412,45018,2016-10-19,03:27:00,5,Fo-Ca-NMF5RS,5493,AF-NA-ALGERIA,500,0.09,245,255, 2.275, 225, 1.000
112422,45025,2016-10-19,05:54:00,5,Fo-Ca-NMF5RS,2691,EU-EE-CZECH R,500,0.07,245,255, 2.325, 175, 1.050
113239,45321,2016-10-23,13:36:00,5,Fo-Ca-NMF5RS,7340,AF-EA-TANZANI,500,0.16,245,255, 2.100, 400, 825
113378,45375,2016-10-24,08:32:00,5,Fo-Ca-NMF5RS,1630,AF-NA-EGYPT,500,0.15,245,255, 2.125, 375, 850
113381,45376,2016-10-24,08:53:00,5,Fo-Ca-NMF5RS,1511,AF-NA-EGYPT,500,0.13,245,255, 2.175, 325, 900
114090,45646,2016-10-28,07:28:00,5,Fo-Ca-NMF5RS,5339,PA-WA-IRAQ,500,0.06,245,255, 2.350, 150, 1.075
114207,45693,2016-10-28,23:56:00,5,Fo-Ca-NMF5RS,12212,PA-WA-TURKEY,500,0.03,245,255, 2.425, 75, 1.150
114616,45855,2016-10-31,08:41:00,5,Fo-Ca-NMF5RS,8895,AF-WA-CÔTE D',500,0.18,245,255, 2.050, 450, 775
117502,47015,2017-01-24,01:23:00,5,Fo-Ca-NMF5RS,1298,PA-WA-TURKEY,500,0.04,245,255, 2.400, 100, 1.125
